domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,PaymentMethodRef_value,PaymentMethodRef_name,DepositToAccountRef_value,DepositToAccountRef_name
QBO,False,272,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6505,2023-05-23,554.87,False,Not Set,0,2023-05-23 19:17:51,2023-05-23 19:17:51,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2,Cheque,39,Depreciation
QBO,False,273,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3193,2023-03-26,188.74,False,,0,2023-03-26 18:47:35,2023-03-26 18:47:35,AUD,Australian Dollar,0,32,Benjamin Yeung,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,Cash,32,Uncategorized Asset
QBO,False,274,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6529,2023-12-04,367.78,False,Not Set,0,2023-12-04 23:12:33,2023-12-04 23:12:33,USD,United States Dollar,0,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,Cheque,14,Miscellaneous
QBO,False,275,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4679,2022-06-02,333.23,False,,0,2022-06-02 09:05:12,2022-06-02 09:05:12,USD,United States Dollar,0,17,Mark Cho,Thank you for your business and have a great day!,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1,Cash,62,Equipment Rental
QBO,False,276,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7572,2021-05-14,792.44,False,,0,2021-05-14 00:21:21,2021-05-14 00:21:21,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,37,Truck
QBO,False,277,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1435,2021-05-26,965.13,False,,0,2021-05-26 06:40:15,2021-05-26 06:40:15,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,2,Cheque,64,Decks and Patios
QBO,False,278,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8219,2021-04-03,325.29,False,,0,2021-04-03 18:05:43,2021-04-03 18:05:43,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,2,Cheque,69,Accounting
QBO,False,279,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9297,2021-05-16,466.17,False,,0,2021-05-16 09:40:48,2021-05-16 09:40:48,AUD,Australian Dollar,0,42,Himateja Madala,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2,Cheque,73,Building Repairs
QBO,False,280,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9373,2023-01-10,813.98,False,Not Set,0,2023-01-10 11:57:19,2023-01-10 11:57:19,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2,Cheque,79,Sales of Product Income
QBO,False,281,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5535,2022-07-25,18.89,False,,0,2022-07-25 18:45:46,2022-07-25 18:45:46,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,Cash,50,Sprinklers and Drip Systems
QBO,False,282,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4328,2022-04-29,343.82,False,Not Set,0,2022-04-29 21:45:30,2022-04-29 21:45:30,AUD,Australian Dollar,0,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2,Cheque,41,Mastercard
QBO,False,283,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3439,2021-03-08,73.0,False,Not Set,0,2021-03-08 21:20:31,2021-03-08 21:20:31,USD,United States Dollar,0,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,2,Cheque,64,Decks and Patios
QBO,False,284,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3943,2022-06-04,976.39,False,Not Set,0,2022-06-04 00:05:05,2022-06-04 00:05:05,AUD,Australian Dollar,0,30,Adwin Ko,Thank you for your business and have a great day!,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,Cash,12,Legal & Professional Fees
QBO,False,285,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8603,2023-04-11,283.22,False,,0,2023-04-11 02:59:40,2023-04-11 02:59:40,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,51,Labor
QBO,False,286,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5015,2022-04-04,588.71,False,Not Set,0,2022-04-04 13:16:32,2022-04-04 13:16:32,AUD,Australian Dollar,0,50,Lew Plumbing,Thank you for your business and have a great day!,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1,Cash,25,Interest Earned
QBO,False,287,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6638,2022-02-21,874.8,False,Not Set,0,2022-02-21 22:19:41,2022-02-21 22:19:41,USD,United States Dollar,0,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,36,Savings
QBO,False,288,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8363,2022-11-29,975.28,False,Not Set,0,2022-11-29 12:10:36,2022-11-29 12:10:36,USD,United States Dollar,0,10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,28,Disposal Fees
QBO,False,289,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7068,2022-11-13,736.51,False,Not Set,0,2022-11-13 22:19:19,2022-11-13 22:19:19,AUD,Australian Dollar,0,32,Benjamin Yeung,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,Cheque,4,Undeposited Funds
QBO,False,290,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3404,2021-01-12,846.11,False,,0,2021-01-12 03:11:53,2021-01-12 03:11:53,USD,United States Dollar,0,22,Shara Barnett,Thank you for your business and have a great day!,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,1,Cash,49,Plants and Soil
QBO,False,291,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2281,2023-09-26,252.12,False,,0,2023-09-26 14:08:38,2023-09-26 14:08:38,AUD,Australian Dollar,0,35,Charlie Whitehead,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,Cheque,82,Design income
QBO,False,292,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8220,2021-03-06,225.91,False,,0,2021-03-06 04:12:22,2021-03-06 04:12:22,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2,Cheque,50,Sprinklers and Drip Systems
QBO,False,293,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1207,2021-04-19,967.71,False,Not Set,0,2021-04-19 19:48:07,2021-04-19 19:48:07,AUD,Australian Dollar,0,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,64,Decks and Patios
QBO,False,294,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6676,2022-09-29,907.5,False,Not Set,0,2022-09-29 06:46:32,2022-09-29 06:46:32,USD,United States Dollar,0,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,1,Cash,63,Job Materials
QBO,False,295,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7394,2023-03-05,608.51,False,,0,2023-03-05 19:37:51,2023-03-05 19:37:51,USD,United States Dollar,0,10,Geeta Kalapatapu,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,11,Insurance
QBO,False,296,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7176,2021-06-19,959.58,False,,0,2021-06-19 11:57:35,2021-06-19 11:57:35,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,69,Accounting
QBO,False,297,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9572,2021-03-08,700.26,False,Not Set,0,2021-03-08 00:15:02,2021-03-08 00:15:02,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,Cash,90,Board of Equalization Payable
QBO,False,298,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3824,2022-11-03,167.69,False,Not Set,0,2022-11-03 08:53:40,2022-11-03 08:53:40,AUD,Australian Dollar,0,52,Nadia Phillipchuk,Thank you for your business and have a great day!,,,,,,,,,1,Cash,82,Design income
QBO,False,299,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1774,2021-03-08,564.97,False,Not Set,0,2021-03-08 20:58:19,2021-03-08 20:58:19,AUD,Australian Dollar,0,37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,Cheque,51,Labor
QBO,False,300,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8592,2021-03-23,676.79,False,Not Set,0,2021-03-23 22:23:00,2021-03-23 22:23:00,AUD,Australian Dollar,0,44,Jen Zaccarella,Thank you for your business and have a great day!,,,,,,,,,1,Cash,64,Decks and Patios
QBO,False,301,2,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3075,2022-10-31,612.97,False,,0,2022-10-31 10:40:56,2022-10-31 10:40:56,USD,United States Dollar,0,25,Sushi by Katsuyuki,Thank you for your business and have a great day!,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2,Cheque,65,Fountain and Garden Lighting
QBO,False,302,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2849,2023-07-27,876.59,False,,0,2023-07-27 01:51:18,2023-07-27 01:51:18,USD,United States Dollar,0,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,Cash,88,Unapplied Cash Bill Payment Expense
QBO,False,303,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4348,2023-06-28,752.3,False,Not Set,0,2023-06-28 20:24:16,2023-06-28 20:24:16,AUD,Australian Dollar,0,38,Ecker Designs,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,Cheque,4,Undeposited Funds
QBO,False,304,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7912,2023-10-14,640.86,False,,0,2023-10-14 15:55:38,2023-10-14 15:55:38,USD,United States Dollar,0,13,John Melton,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,28,Disposal Fees
QBO,False,305,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7717,2021-10-21,721.65,False,Not Set,0,2021-10-21 09:49:01,2021-10-21 09:49:01,USD,United States Dollar,0,24,Sonnenschein Family Store,Thank you for your business and have a great day!,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2,Cheque,67,Sprinklers and Drip Systems
QBO,False,306,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2109,2021-02-27,218.62,False,Not Set,0,2021-02-27 07:29:30,2021-02-27 07:29:30,AUD,Australian Dollar,0,52,Nadia Phillipchuk,Thank you for your business and have a great day!,,,,,,,,,1,Cash,24,Utilities
QBO,False,307,2,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6725,2023-06-19,756.58,False,,0,2023-06-19 23:20:27,2023-06-19 23:20:27,USD,United States Dollar,0,25,Sushi by Katsuyuki,Thank you for your business and have a great day!,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2,Cheque,87,Unapplied Cash Payment Income
QBO,False,308,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8470,2023-08-31,223.0,False,,0,2023-08-31 22:14:52,2023-08-31 22:14:52,USD,United States Dollar,0,6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,1,Cash,22,Travel
QBO,False,309,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9939,2022-04-19,750.31,False,,0,2022-04-19 07:54:33,2022-04-19 07:54:33,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2,Cheque,50,Sprinklers and Drip Systems
QBO,False,310,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5473,2023-07-23,938.92,False,Not Set,0,2023-07-23 08:24:42,2023-07-23 08:24:42,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,61,Maintenance and Repairs
QBO,False,311,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8372,2021-05-03,615.11,False,,0,2021-05-03 16:32:50,2021-05-03 16:32:50,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2,Cheque,84,Accounts Receivable (A/R)
QBO,False,312,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5437,2021-03-13,349.66,False,Not Set,0,2021-03-13 13:31:12,2021-03-13 13:31:12,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,Cash,36,Savings
QBO,False,313,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9899,2022-02-12,71.25,False,,0,2022-02-12 13:25:23,2022-02-12 13:25:23,AUD,Australian Dollar,0,47,Kari Steblay,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,27,Penalties & Settlements
QBO,False,314,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6488,2023-07-14,526.31,False,Not Set,0,2023-07-14 20:30:41,2023-07-14 20:30:41,AUD,Australian Dollar,0,37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,Cheque,21,Taxes & Licenses
QBO,False,315,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2093,2021-12-15,456.22,False,Not Set,0,2021-12-15 12:11:58,2021-12-15 12:11:58,USD,United States Dollar,0,24,Sonnenschein Family Store,Thank you for your business and have a great day!,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,1,Cash,27,Penalties & Settlements
QBO,False,316,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1882,2023-06-13,479.99,False,,0,2023-06-13 19:33:17,2023-06-13 19:33:17,AUD,Australian Dollar,0,48,Karna Nisewaner,Thank you for your business and have a great day!,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,2,Cheque,53,Maintenance and Repair
QBO,False,317,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9283,2023-07-07,53.82,False,Not Set,0,2023-07-07 17:49:32,2023-07-07 17:49:32,USD,United States Dollar,0,16,Kookies by Kathy,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,51,Labor
QBO,False,318,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2465,2023-06-05,286.65,False,,0,2023-06-05 21:25:34,2023-06-05 21:25:34,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,1,Cash,4,Undeposited Funds
QBO,False,319,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6902,2023-10-27,224.85,False,Not Set,0,2023-10-27 20:25:36,2023-10-27 20:25:36,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2,Cheque,26,Other Portfolio Income
QBO,False,320,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2137,2020-12-20,305.24,False,,0,2020-12-20 08:16:17,2020-12-20 08:16:17,AUD,Australian Dollar,0,56,Rob deMontarnal,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,56,Fuel
QBO,False,321,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1480,2021-01-05,278.38,False,,0,2021-01-05 01:29:56,2021-01-05 01:29:56,USD,United States Dollar,0,11,Gevelber Photography,Thank you for your business and have a great day!,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2,Cheque,32,Uncategorized Asset
QBO,False,322,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3191,2022-04-18,591.73,False,,0,2022-04-18 18:17:27,2022-04-18 18:17:27,AUD,Australian Dollar,0,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,61,Maintenance and Repairs
QBO,False,323,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5299,2023-08-29,260.59,False,Not Set,0,2023-08-29 01:15:56,2023-08-29 01:15:56,USD,United States Dollar,0,26,Travis Waldron,Thank you for your business and have a great day!,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,2,Cheque,53,Maintenance and Repair
QBO,False,324,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4283,2021-03-22,373.99,False,,0,2021-03-22 07:15:57,2021-03-22 07:15:57,USD,United States Dollar,0,23,Shara Barnett:Barnett Design,Thank you for your business and have a great day!,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,2,Cheque,27,Penalties & Settlements
QBO,False,325,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9693,2021-07-23,361.3,False,,0,2021-07-23 18:43:58,2021-07-23 18:43:58,USD,United States Dollar,0,7,Freeman Sporting Goods,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,57,Workers Compensation
QBO,False,326,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6374,2023-10-23,773.15,False,,0,2023-10-23 09:56:35,2023-10-23 09:56:35,USD,United States Dollar,0,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,Cheque,1,Services
QBO,False,327,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5297,2023-06-20,306.95,False,Not Set,0,2023-06-20 10:52:40,2023-06-20 10:52:40,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2,Cheque,67,Sprinklers and Drip Systems
QBO,False,328,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5628,2022-11-29,403.77,False,,0,2022-11-29 14:08:20,2022-11-29 14:08:20,USD,United States Dollar,0,6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,28,Disposal Fees
QBO,False,329,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7363,2021-07-28,57.3,False,,0,2021-07-28 22:47:43,2021-07-28 22:47:43,AUD,Australian Dollar,0,38,Ecker Designs,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,Cash,64,Decks and Patios
QBO,False,330,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4440,2023-07-18,391.13,False,Not Set,0,2023-07-18 02:11:56,2023-07-18 02:11:56,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1,Cash,38,Original Cost
QBO,False,331,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6284,2021-07-27,751.17,False,Not Set,0,2021-07-27 13:48:11,2021-07-27 13:48:11,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2,Cheque,47,Decks and Patios
QBO,False,332,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5776,2021-07-09,509.57,False,,0,2021-07-09 20:47:31,2021-07-09 20:47:31,AUD,Australian Dollar,0,51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2,Cheque,20,Supplies
QBO,False,333,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7545,2022-07-31,464.95,False,,0,2022-07-31 17:32:11,2022-07-31 17:32:11,AUD,Australian Dollar,0,36,Cheng-Cheng Lok,Thank you for your business and have a great day!,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2,Cheque,90,Board of Equalization Payable
QBO,False,334,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1031,2023-09-03,821.3,False,,0,2023-09-03 20:29:12,2023-09-03 20:29:12,USD,United States Dollar,0,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,2,Cheque,41,Mastercard
QBO,False,335,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9237,2021-01-02,52.14,False,Not Set,0,2021-01-02 22:51:19,2021-01-02 22:51:19,USD,United States Dollar,0,6,Dylan Sollfrank,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,58,Job Expenses
QBO,False,336,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3040,2022-03-02,130.85,False,,0,2022-03-02 20:40:46,2022-03-02 20:40:46,USD,United States Dollar,0,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,10,Dues & Subscriptions
QBO,False,337,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3629,2021-12-15,314.59,False,Not Set,0,2021-12-15 23:35:19,2021-12-15 23:35:19,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,59,Cost of Labor
QBO,False,338,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3076,2023-02-02,599.5,False,Not Set,0,2023-02-02 01:38:50,2023-02-02 01:38:50,AUD,Australian Dollar,0,34,Chadha's Consultants,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,37,Truck
QBO,False,339,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5604,2023-06-26,209.8,False,Not Set,0,2023-06-26 22:58:51,2023-06-26 22:58:51,USD,United States Dollar,0,5,Dukes Basketball Camp,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,Cash,82,Design income
